AU,3068,Clifton Hill,Victoria,VIC,HAWTHORN,,,,-37.7904,144.9975,4
AU,3070,Northcote South,Victoria,VIC,,,,,-37.7667,145,3
AU,3070,Northcote,Victoria,VIC,PRESTON,,,,-37.7667,145,4
AU,3071,Thornbury,Victoria,VIC,PRESTON,,,,-37.7583,145.0051,4
AU,3072,Regent West,Victoria,VIC,PRESTON,,,,-37.7241,145.0179,3
AU,3072,Preston West,Victoria,VIC,,,,,-37.75,145.0167,3
AU,3072,Preston,Victoria,VIC,PRESTON,,,,-37.75,145.0167,4
AU,3072,Preston South,Victoria,VIC,PRESTON,,,,-37.7241,145.0179,3
AU,3072,Preston Lower,Victoria,VIC,,,,,-37.75,145.0167,3
AU,3072,Northland Centre,Victoria,VIC,PRESTON,,,,-37.7241,145.0179,3
AU,3072,Gilberton,Victoria,VIC,,,,,-37.75,145.0167,3
AU,3073,Reservoir,Victoria,VIC,PRESTON,,,,-37.7167,145,4
AU,3073,Keon Park,Victoria,VIC,PRESTON,,,,-37.7,145.0167,4
AU,3074,Thomastown,Victoria,VIC,PRESTON,,,,-37.6833,145.0167,4
AU,3075,Lalor,Victoria,VIC,PRESTON,,,,-37.6667,145.0167,4
AU,3076,Epping Dc,Victoria,VIC,PRESTON,,,,-37.6307,145.006,3
AU,3076,Epping,Victoria,VIC,PRESTON,,,,-37.65,145.0333,4
AU,3078,Fairfield,Victoria,VIC,PRESTON,,,,-37.7829,145.0226,3
AU,3078,Alphington,Victoria,VIC,PRESTON,,,,-37.7804,145.0309,4
AU,3079,Ivanhoe East,Victoria,VIC,HAWTHORN,,,,-37.7702,145.0491,3
AU,3079,Ivanhoe,Victoria,VIC,HAWTHORN,,,,-37.769,145.0431,4
AU,3079,Ivanhoe North,Victoria,VIC,,,,,-37.769,145.0431,3
AU,3081,Bellfield,Victoria,VIC,,,,,-37.7531,145.0385,4
AU,3081,Heidelberg Heights,Victoria,VIC,HAWTHORN,,,,-37.743,145.0464,3
AU,3081,Heidelberg Rgh,Victoria,VIC,HAWTHORN,,,,-37.743,145.0464,3
AU,3081,Heidelberg West,Victoria,VIC,HAWTHORN,,,,-37.743,145.0464,3
AU,3082,Mill Park,Victoria,VIC,PRESTON,,,,-37.6667,145.0667,4
AU,3083,La Trobe University,Victoria,VIC,,,,,-37.7062,145.0474,3
AU,3083,Kingsbury,Victoria,VIC,PRESTON,,,,-37.7141,145.0351,4
